Start date/time,End date/time,Residential load [kW],PV generation [kW],Electricity price [€/MWh],Marginal emission factor [kg CO2eq/MWh]
2018-01-15 00:00:00,2018-01-15 00:15:00,0.36568,0.0,0.034,0.830946292
2018-01-15 00:15:00,2018-01-15 00:30:00,0.33628,0.0,0.034,0.830946292
2018-01-15 00:30:00,2018-01-15 00:45:00,0.31262,0.0,0.034,0.830946292
2018-01-15 00:45:00,2018-01-15 01:00:00,0.29358,0.0,0.034,0.830946292
2018-01-15 01:00:00,2018-01-15 01:15:00,0.27887999999999996,0.0,0.033,0.813266583
2018-01-15 01:15:00,2018-01-15 01:30:00,0.26488,0.0,0.033,0.813266583
2018-01-15 01:30:00,2018-01-15 01:45:00,0.25479999999999997,0.0,0.033,0.813266583
2018-01-15 01:45:00,2018-01-15 02:00:00,0.2471,0.0,0.033,0.813266583
2018-01-15 02:00:00,2018-01-15 02:15:00,0.24248,0.0,0.0324,0.813266583
2018-01-15 02:15:00,2018-01-15 02:30:00,0.23772000000000001,0.0,0.0324,0.813266583
2018-01-15 02:30:00,2018-01-15 02:45:00,0.23310000000000003,0.0,0.0324,0.813266583
2018-01-15 02:45:00,2018-01-15 03:00:00,0.22876,0.0,0.0324,0.813266583
2018-01-15 03:00:00,2018-01-15 03:15:00,0.22568000000000002,0.0,0.02897,0.813266583
