Start date/time,End date/time,Residential load [kW],PV generation [kW],Electricity price [€/MWh],Marginal emission factor [kg CO2eq/MWh]
2018-07-01 00:00:00,2018-07-01 00:15:00,0.35588000000000003,0.0,0.04528,0.365847246
2018-07-01 00:15:00,2018-07-01 00:30:00,0.34076,0.0,0.04528,0.365847246
2018-07-01 00:30:00,2018-07-01 00:45:00,0.32494,0.0,0.04528,0.365847246
2018-07-01 00:45:00,2018-07-01 01:00:00,0.30758,0.0,0.04528,0.365847246
2018-07-01 01:00:00,2018-07-01 01:15:00,0.29218,0.0,0.039,0.813266583
2018-07-01 01:15:00,2018-07-01 01:30:00,0.27846000000000004,0.0,0.039,0.813266583
2018-07-01 01:30:00,2018-07-01 01:45:00,0.26712,0.0,0.039,0.813266583
2018-07-01 01:45:00,2018-07-01 02:00:00,0.25578,0.0,0.039,0.813266583
2018-07-01 02:00:00,2018-07-01 02:15:00,0.24556000000000003,0.0,0.0312,0.813266583
2018-07-01 02:15:00,2018-07-01 02:30:00,0.2359,0.0,0.0312,0.813266583
2018-07-01 02:30:00,2018-07-01 02:45:00,0.22764,0.0,0.0312,0.813266583
2018-07-01 02:45:00,2018-07-01 03:00:00,0.2198,0.0,0.0312,0.813266583
2018-07-01 03:00:00,2018-07-01 03:15:00,0.21308,0.0,0.022119999999999997,0.813266583
2018-07-01 03:15:00,2018-07-01 03:30:00,0.2079,0.0,0.022119999999999997,0.813266583
2018-07-01 03:30:00,2018-07-01 03:45:00,0.20314,0.0,0.022119999999999997,0.813266583
2018-07-01 03:45:00,2018-07-01 04:00:00,0.19921999999999998,0.0,0.022119999999999997,0.813266583
2018-07-01 04:00:00,2018-07-01 04:15:00,0.19544,0.0,0.02342,0.813266583
2018-07-01 04:15:00,2018-07-01 04:30:00,0.19306,0.0,0.02342,0.813266583
2018-07-01 04:30:00,2018-07-01 04:45:00,0.19096,0.0,0.02342,0.813266583
2018-07-01 04:45:00,2018-07-01 05:00:00,0.18956,0.0,0.02342,0.813266583
2018-07-01 05:00:00,2018-07-01 05:15:00,0.18774000000000002,0.0,0.02144,0.813266583
2018-07-01 05:15:00,2018-07-01 05:30:00,0.18648,0.0,0.02144,0.813266583
2018-07-01 05:30:00,2018-07-01 05:45:00,0.18494000000000002,4.1958041958041954e-05,0.02144,0.813266583
2018-07-01 05:45:00,2018-07-01 06:00:00,0.18409999999999999,0.005302564102564101,0.02144,0.813266583
2018-07-01 06:00:00,2018-07-01 06:15:00,0.18298,0.01260979020979021,0.0343,0.813266583
2018-07-01 06:15:00,2018-07-01 06:30:00,0.18298,0.0221986013986014,0.0343,0.813266583
2018-07-01 06:30:00,2018-07-01 06:45:00,0.18326,0.037130069930069926,0.0343,0.813266583
